observation,age,value,region,sex
COPDEpsd -> Deceased,5_9,0.0,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,10_14,0.0,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,15_19,0.0001,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,20_24,0.0002,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,25_29,0.0004,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,30_39,0.0009,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,40_49,0.0017,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,50_59,0.0035,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,60_69,0.0101,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,70_79,0.0308,Central sub-Saharan Africa,F
COPDEpsd -> Deceased,80_100,0.082,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,0_4,0.0014,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,5_9,0.0063,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,10_14,0.0147,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,15_19,0.0239,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,20_24,0.0334,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,25_29,0.0427,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,30_39,0.0593,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,40_49,0.0883,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,50_59,0.1308,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,60_69,0.1901,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,70_79,0.2639,Central sub-Saharan Africa,F
Prevalence -> COPDEpsd,80_100,0.3894,Central sub-Saharan Africa,F
Disability -> Disability,0_4,0.0,Central sub-Saharan Africa,F
Disability -> Disability,5_9,0.0,Central sub-Saharan Africa,F
Disability -> Disability,10_14,0.0,Central sub-Saharan Africa,F
Disability -> Disability,15_19,0.0,Central sub-Saharan Africa,F
Disability -> Disability,20_24,0.0,Central sub-Saharan Africa,F
Disability -> Disability,25_29,0.0,Central sub-Saharan Africa,F
Disability -> Disability,30_39,0.0,Central sub-Saharan Africa,F
Disability -> Disability,40_49,0.0,Central sub-Saharan Africa,F
Disability -> Disability,50_59,0.0,Central sub-Saharan Africa,F
Disability -> Disability,60_69,0.0,Central sub-Saharan Africa,F
Disability -> Disability,70_79,0.0,Central sub-Saharan Africa,F
Disability -> Disability,80_100,0.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,0_4,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,5_9,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,10_14,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,15_19,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,20_24,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,25_29,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,30_39,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,40_49,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,50_59,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,60_69,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,70_79,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Disability,80_100,-4.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,0_4,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,5_9,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,10_14,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,15_19,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,20_24,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,25_29,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,30_39,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,40_49,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,50_59,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,60_69,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,70_79,-15.0,Central sub-Saharan Africa,F
SmokingCessation -> Deceased,80_100,-15.0,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,0_4,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,5_9,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,10_14,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,15_19,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,20_24,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,25_29,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,30_39,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,40_49,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,50_59,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,60_69,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,70_79,-14.75866,Central sub-Saharan Africa,F
InhaledSalbutamol -> Disability,80_100,-14.75866,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,0_4,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,5_9,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,10_14,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,15_19,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,20_24,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,25_29,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,30_39,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,40_49,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,50_59,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,60_69,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,70_79,-10.5419,Central sub-Saharan Africa,F
LowDoseOralTheophylline -> Disability,80_100,-10.5419,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,0_4,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,5_9,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,10_14,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,15_19,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,20_24,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,25_29,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,30_39,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,40_49,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,50_59,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,60_69,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,70_79,-16.86704,Central sub-Saharan Africa,F
IpratropiumInhaler -> Disability,80_100,-16.86704,Central sub-Saharan Africa,F
Antibiotics -> Deceased,0_4,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,5_9,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,10_14,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,15_19,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,20_24,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,25_29,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,30_39,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,40_49,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,50_59,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,60_69,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,70_79,-76.0,Central sub-Saharan Africa,F
Antibiotics -> Deceased,80_100,-76.0,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,0_4,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,5_9,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,10_14,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,15_19,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,20_24,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,25_29,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,30_39,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,40_49,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,50_59,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,60_69,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,70_79,-33.73407,Central sub-Saharan Africa,F
OralPrednisolone -> Disability,80_100,-33.73407,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,0_4,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,5_9,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,10_14,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,15_19,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,20_24,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,25_29,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,30_39,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,40_49,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,50_59,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,60_69,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,70_79,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Disability,80_100,-42.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,0_4,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,5_9,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,10_14,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,15_19,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,20_24,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,25_29,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,30_39,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,40_49,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,50_59,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,60_69,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,70_79,-50.0,Central sub-Saharan Africa,F
OxygenConcentration24to28 -> Deceased,80_100,-50.0,Central sub-Saharan Africa,F
DsFreeSus -> Disability,0_4,0.06013,Central sub-Saharan Africa,M
DsFreeSus -> Disability,5_9,0.07466,Central sub-Saharan Africa,M
DsFreeSus -> Disability,10_14,0.08918,Central sub-Saharan Africa,M
DsFreeSus -> Disability,15_19,0.1037,Central sub-Saharan Africa,M
DsFreeSus -> Disability,20_24,0.11822,Central sub-Saharan Africa,M
DsFreeSus -> Disability,25_29,0.13275,Central sub-Saharan Africa,M
DsFreeSus -> Disability,30_39,0.15453,Central sub-Saharan Africa,M
DsFreeSus -> Disability,40_49,0.18357,Central sub-Saharan Africa,M
DsFreeSus -> Disability,50_59,0.21262,Central sub-Saharan Africa,M
DsFreeSus -> Disability,60_69,0.24166,Central sub-Saharan Africa,M
DsFreeSus -> Disability,70_79,0.2707,Central sub-Saharan Africa,M
DsFreeSus -> Disability,80_100,0.30701,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,0_4,0.0009,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,5_9,0.0019,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,10_14,0.0025,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,15_19,0.0027,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,20_24,0.0029,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,25_29,0.0032,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,30_39,0.0044,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,40_49,0.0065,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,50_59,0.011,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,60_69,0.0213,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,70_79,0.0477,Central sub-Saharan Africa,M
DsFreeSus -> COPDEpsd,80_100,0.0986,Central sub-Saharan Africa,M
COPDEpsd -> Disability,0_4,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,5_9,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,10_14,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,15_19,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,20_24,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,25_29,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,30_39,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,40_49,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,50_59,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,60_69,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,70_79,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Disability,80_100,0.20515,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,0_4,0.0,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,5_9,0.0,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,10_14,0.0,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,15_19,0.0001,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,20_24,0.0004,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,25_29,0.0006,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,30_39,0.0012,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,40_49,0.0024,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,50_59,0.0051,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,60_69,0.0132,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,70_79,0.0365,Central sub-Saharan Africa,M
COPDEpsd -> Deceased,80_100,0.0875,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,0_4,0.002,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,5_9,0.0087,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,10_14,0.0198,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,15_19,0.032,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,20_24,0.0444,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,25_29,0.0563,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,30_39,0.0761,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,40_49,0.1075,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,50_59,0.1505,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,60_69,0.2083,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,70_79,0.2729,Central sub-Saharan Africa,M
Prevalence -> COPDEpsd,80_100,0.361,Central sub-Saharan Africa,M
Disability -> Disability,0_4,0.0,Central sub-Saharan Africa,M
Disability -> Disability,5_9,0.0,Central sub-Saharan Africa,M
Disability -> Disability,10_14,0.0,Central sub-Saharan Africa,M
Disability -> Disability,15_19,0.0,Central sub-Saharan Africa,M
Disability -> Disability,20_24,0.0,Central sub-Saharan Africa,M
Disability -> Disability,25_29,0.0,Central sub-Saharan Africa,M
Disability -> Disability,30_39,0.0,Central sub-Saharan Africa,M
Disability -> Disability,40_49,0.0,Central sub-Saharan Africa,M
Disability -> Disability,50_59,0.0,Central sub-Saharan Africa,M
Disability -> Disability,60_69,0.0,Central sub-Saharan Africa,M
Disability -> Disability,70_79,0.0,Central sub-Saharan Africa,M
Disability -> Disability,80_100,0.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,0_4,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,5_9,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,10_14,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,15_19,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,20_24,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,25_29,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,30_39,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,40_49,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,50_59,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,60_69,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,70_79,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Disability,80_100,-4.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,0_4,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,5_9,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,10_14,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,15_19,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,20_24,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,25_29,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,30_39,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,40_49,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,50_59,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,60_69,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,70_79,-15.0,Central sub-Saharan Africa,M
SmokingCessation -> Deceased,80_100,-15.0,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,0_4,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,5_9,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,10_14,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,15_19,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,20_24,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,25_29,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,30_39,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,40_49,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,50_59,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,60_69,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,70_79,-14.75866,Central sub-Saharan Africa,M
InhaledSalbutamol -> Disability,80_100,-14.75866,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,0_4,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,5_9,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,10_14,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,15_19,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,20_24,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,25_29,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,30_39,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,40_49,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,50_59,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,60_69,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,70_79,-10.5419,Central sub-Saharan Africa,M
LowDoseOralTheophylline -> Disability,80_100,-10.5419,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,0_4,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,5_9,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,10_14,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,15_19,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,20_24,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,25_29,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,30_39,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,40_49,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,50_59,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,60_69,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,70_79,-16.86704,Central sub-Saharan Africa,M
IpratropiumInhaler -> Disability,80_100,-16.86704,Central sub-Saharan Africa,M
Antibiotics -> Deceased,0_4,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,5_9,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,10_14,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,15_19,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,20_24,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,25_29,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,30_39,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,40_49,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,50_59,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,60_69,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,70_79,-76.0,Central sub-Saharan Africa,M
Antibiotics -> Deceased,80_100,-76.0,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,0_4,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,5_9,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,10_14,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,15_19,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,20_24,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,25_29,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,30_39,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,40_49,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,50_59,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,60_69,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,70_79,-33.73407,Central sub-Saharan Africa,M
OralPrednisolone -> Disability,80_100,-33.73407,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,0_4,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,5_9,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,10_14,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,15_19,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,20_24,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,25_29,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,30_39,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,40_49,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,50_59,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,60_69,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,70_79,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Disability,80_100,-42.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,0_4,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,5_9,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,10_14,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,15_19,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,20_24,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,25_29,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,30_39,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,40_49,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,50_59,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,60_69,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,70_79,-50.0,Central sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,80_100,-50.0,Central sub-Saharan Africa,M
DsFreeSus -> Disability,0_4,0.02254,East Asia,F
DsFreeSus -> Disability,5_9,0.03322,East Asia,F
DsFreeSus -> Disability,10_14,0.0439,East Asia,F
DsFreeSus -> Disability,15_19,0.05459,East Asia,F
DsFreeSus -> Disability,20_24,0.06527,East Asia,F
DsFreeSus -> Disability,25_29,0.07595,East Asia,F
DsFreeSus -> Disability,30_39,0.09197,East Asia,F
DsFreeSus -> Disability,40_49,0.11333,East Asia,F
DsFreeSus -> Disability,50_59,0.1347,East Asia,F
DsFreeSus -> Disability,60_69,0.15606,East Asia,F
DsFreeSus -> Disability,70_79,0.17742,East Asia,F
DsFreeSus -> Disability,80_100,0.20412,East Asia,F
DsFreeSus -> COPDEpsd,0_4,0.0002,East Asia,F
DsFreeSus -> COPDEpsd,5_9,0.0005,East Asia,F
DsFreeSus -> COPDEpsd,10_14,0.0006,East Asia,F
DsFreeSus -> COPDEpsd,15_19,0.0005,East Asia,F
DsFreeSus -> COPDEpsd,20_24,0.0006,East Asia,F
DsFreeSus -> COPDEpsd,25_29,0.0009,East Asia,F
DsFreeSus -> COPDEpsd,30_39,0.0012,East Asia,F
DsFreeSus -> COPDEpsd,40_49,0.0016,East Asia,F
DsFreeSus -> COPDEpsd,50_59,0.0032,East Asia,F
DsFreeSus -> COPDEpsd,60_69,0.0062,East Asia,F
DsFreeSus -> COPDEpsd,70_79,0.0156,East Asia,F
DsFreeSus -> COPDEpsd,80_100,0.0465,East Asia,F
COPDEpsd -> Disability,0_4,0.13903,East Asia,F
COPDEpsd -> Disability,5_9,0.13903,East Asia,F
COPDEpsd -> Disability,10_14,0.13903,East Asia,F
COPDEpsd -> Disability,15_19,0.13903,East Asia,F
COPDEpsd -> Disability,20_24,0.13903,East Asia,F
COPDEpsd -> Disability,25_29,0.13903,East Asia,F
COPDEpsd -> Disability,30_39,0.13903,East Asia,F
COPDEpsd -> Disability,40_49,0.13903,East Asia,F
COPDEpsd -> Disability,50_59,0.13903,East Asia,F
COPDEpsd -> Disability,60_69,0.13903,East Asia,F
COPDEpsd -> Disability,70_79,0.13903,East Asia,F
COPDEpsd -> Disability,80_100,0.13903,East Asia,F
COPDEpsd -> Deceased,0_4,0.0,East Asia,F
COPDEpsd -> Deceased,5_9,0.0,East Asia,F
COPDEpsd -> Deceased,10_14,0.0,East Asia,F
COPDEpsd -> Deceased,15_19,0.0,East Asia,F
COPDEpsd -> Deceased,20_24,0.0,East Asia,F
COPDEpsd -> Deceased,25_29,0.0,East Asia,F
COPDEpsd -> Deceased,30_39,0.0001,East Asia,F
COPDEpsd -> Deceased,40_49,0.0002,East Asia,F
COPDEpsd -> Deceased,50_59,0.0007,East Asia,F
